Stock,Date,Stock Price,Dividend Amount,Dividend Yield
BDX,2020-06-08,236.205810546875,0.79,0.0033445409245901033,Quarterly
BDX,2020-09-08,224.3902587890625,0.79,0.0035206519403439772,Quarterly
BDX,2020-12-09,230.8640594482422,0.83,0.0035951893161008854,Quarterly
BDX,2021-03-09,234.4550018310547,0.83,0.0035401249430288867,Quarterly
BDX,2021-06-08,231.80264282226562,0.83,0.0035806321700844516,Quarterly
BDX,2021-09-08,255.54029846191406,0.83,0.0032480199991771702,Quarterly
BDX,2021-12-09,239.1317138671875,0.87,0.003638162358018282,Quarterly
BBY,2020-03-18,51.73487091064453,0.55,0.010631127328991493,Quarterly
BBY,2020-06-10,78.803955078125,0.55,0.00697934512874054,Quarterly
BBY,2020-09-14,104.41851043701172,0.55,0.005267265331579079,Quarterly
BBY,2020-12-14,98.7339096069336,0.55,0.005570527918823304,Quarterly
BBY,2021-03-17,110.10751342773438,0.7,0.0063574226518104335,Quarterly
BBY,2021-06-16,108.4727783203125,0.7,0.00645323196141385,Quarterly
BBY,2021-09-13,111.31437683105469,0.7,0.006288495879219733,Quarterly
BBY,2021-12-13,100.23999786376953,0.7,0.006983240372284625,Quarterly
TECH,2020-02-13,50.36784744262695,0.32,0.006353259395579806,Quarterly
TECH,2020-05-08,66.57432556152344,0.32,0.00480665778137366,Quarterly
TECH,2020-08-17,64.97570037841797,0.32,0.004924918056078234,Quarterly
TECH,2020-11-13,75.22068786621094,0.32,0.004254148813012167,Quarterly
TECH,2021-02-11,98.43631744384766,0.32,0.0032508327039209067,Quarterly
TECH,2021-05-14,100.34249877929688,0.32,0.003189077448667482,Quarterly
BLK,2020-03-04,477.2091064453125,3.63,0.0076067282685352375,Quarterly
BLK,2020-06-04,529.7406616210938,3.63,0.0068524096090558755,Quarterly
BLK,2020-09-03,565.0524291992188,3.63,0.006424182628759538,Quarterly
BLK,2020-12-03,701.5868530273438,3.63,0.005173985208440791,Quarterly
BLK,2021-03-04,673.9676513671875,4.13,0.0061278905473015274,Quarterly
BLK,2021-06-03,873.1554565429688,4.13,0.00472997101381197,Quarterly
BLK,2021-09-03,932.9768676757812,4.13,0.0044266906748594926,Quarterly
BLK,2021-12-06,896.7000122070312,4.13,0.0046057766742245345,Quarterly
BX,2020-02-07,58.44168472290039,0.61,0.010437755223729396,Quarterly
BX,2020-05-01,47.30391311645508,0.39,0.008244561058614305,Quarterly
BX,2020-07-31,50.3277702331543,0.37,0.007351805937077976,Quarterly
BX,2020-11-06,53.10337448120117,0.54,0.010168845299862487,Quarterly
BX,2021-02-05,68.47570037841797,0.96,0.014019571829053841,Quarterly
BX,2021-04-30,86.32756805419922,0.82,0.009498703814813568,Quarterly
BX,2021-07-30,113.13174438476562,0.7,0.006187476413510179,Quarterly
BX,2021-10-29,136.9231719970703,1.09,0.00796066862972852,Quarterly
BX,2022-02-04,132.25,1.45,0.010964083175803403,Quarterly
BA,2020-02-13,342.82000732421875,2.055,0.005994399265199547,Irregular
BWA,2020-02-28,26.804401397705078,0.17,0.006342241987711577,Quarterly
BWA,2020-05-29,27.435993194580078,0.17,0.0061962400556938154,Quarterly
BWA,2020-08-31,34.80069351196289,0.17,0.004884960121313725,Quarterly
BWA,2020-11-30,33.4725227355957,0.17,0.00507879257691016,Quarterly
BWA,2021-02-26,38.93795394897461,0.17,0.00436592020789723,Quarterly
BWA,2021-05-28,44.54792785644531,0.17,0.0038161146473034875,Quarterly
BWA,2021-08-31,37.23710632324219,0.17,0.004565338630888501,Quarterly
BWA,2021-11-30,37.924034118652344,0.17,0.004482645476694901,Quarterly
BWA,2022-02-28,36.1003532409668,0.17,0.004709095195419957,Quarterly
BMY,2020-01-02,59.457733154296875,0.45,0.007568401553961354,Quarterly
BMY,2020-04-02,52.254981994628906,0.45,0.008611619080574055,Quarterly
BMY,2020-07-02,56.401710510253906,0.45,0.007978481431306758,Quarterly
BMY,2020-10-01,57.479244232177734,0.45,0.007828912958254997,Quarterly
BMY,2020-12-31,60.078189849853516,0.49,0.008156038010209702,Quarterly
BMY,2021-03-31,61.62050247192383,0.49,0.007951898805487002,Quarterly
BMY,2021-07-01,65.44843292236328,0.49,0.007486810273689079,Quarterly
BMY,2021-09-30,58.65597152709961,0.49,0.008353795653586871,Quarterly
BMY,2022-01-06,61.47999954223633,0.54,0.008783344242366558,Quarterly
AVGO,2020-03-20,12.230733871459961,3.25,0.26572403865182403,Quarterly
AVGO,2020-06-19,21.452486038208008,3.25,0.15149759306271446,Quarterly
AVGO,2020-09-21,27.40134620666504,3.25,0.11860731131558339,Quarterly
AVGO,2020-12-18,36.97206497192383,3.6,0.09737081233449632,Quarterly
AVGO,2021-03-19,43.76087188720703,3.6,0.08226527134283211,Quarterly
AVGO,2021-06-21,46.46099853515625,3.6,0.07748434414890892,Quarterly
BR,2020-03-12,93.11395263671875,0.54,0.0057993456910458265,Quarterly
BR,2020-06-11,116.219482421875,0.54,0.004646381043410674,Quarterly
BR,2020-09-14,133.5007781982422,0.575,0.0043070909979727075,Quarterly
BR,2020-12-14,143.94419860839844,0.575,0.003994603503016422,Quarterly
BR,2021-03-12,142.50137329101562,0.575,0.004035048833008351,Quarterly
BR,2021-06-14,159.78302001953125,0.575,0.0035986301919297445,Quarterly
BR,2021-09-14,169.0646514892578,0.64,0.0037855340803790963,Quarterly
BR,2021-12-14,177.47999572753906,0.64,0.003606040204004203,Quarterly
BRO,2020-02-04,45.48379135131836,0.085,0.0018687975974442655,Quarterly
BRO,2020-05-08,37.126155853271484,0.085,0.002289491008332067,Quarterly
BRO,2020-08-04,44.97106170654297,0.085,0.0018901043643279854,Quarterly
BRO,2020-11-03,43.93513870239258,0.093,0.002116756717896409,Quarterly
BRO,2021-02-04,43.62146759033203,0.093,0.0021319777884000377,Quarterly
BRO,2021-05-07,53.429996490478516,0.093,0.0017405952855821926,Quarterly
BRO,2021-08-10,54.69662094116211,0.0925,0.0016911465170673613,Quarterly
BRO,2021-11-02,62.635555267333984,0.1025,0.001636450727745944,Quarterly
BRO,2022-02-03,66.63999938964844,0.1025,0.0015381152601859401,Quarterly
BG,2020-02-13,52.3564453125,0.5,0.009549922593400855,Quarterly
BG,2020-05-15,32.69895935058594,0.5,0.015291006500824328,Quarterly
BG,2020-08-14,44.223663330078125,0.5,0.011306164219551024,Quarterly
BG,2020-11-17,57.6489372253418,0.5,0.008673186776116419,Quarterly
BG,2021-02-12,76.22622680664062,0.5,0.006559422143094211,Quarterly
BG,2021-05-18,86.25570678710938,0.5,0.005796717905680918,Quarterly
BG,2021-08-18,76.38675689697266,0.525,0.006872919093922244,Quarterly
BG,2021-11-17,95.13207244873047,0.525,0.005518643570841351,Quarterly
BG,2022-02-15,101.62000274658203,0.525,0.005166305705671301,Quarterly
BXP,2020-03-30,86.76313018798828,0.98,0.011295120379781708,Quarterly
BXP,2020-06-29,84.64327239990234,0.98,0.011578002270161883,Quarterly
BXP,2020-09-29,76.6880874633789,0.98,0.012779038210699704,Quarterly
BXP,2020-12-30,90.62200927734375,0.98,0.010814149982050863,Quarterly
BXP,2021-03-30,100.40028381347656,0.98,0.009760928582837893,Quarterly
BXP,2021-06-29,111.88549041748047,0.98,0.008758955217010778,Quarterly
BXP,2021-09-29,110.27696990966797,0.98,0.008886714975962388,Quarterly
BXP,2021-12-30,115.72000122070312,0.98,0.008468717504858366,Quarterly
CHRW,2020-03-05,64.5728988647461,0.51,0.007898050249660343,Quarterly
CHRW,2020-06-04,80.54967498779297,0.51,0.006331496682975925,Quarterly
CHRW,2020-09-03,96.02540588378906,0.51,0.0053110944474132945,Quarterly
CHRW,2020-12-11,92.16443634033203,0.51,0.005533587794284802,Quarterly
CHRW,2021-03-04,91.49909973144531,0.51,0.005573825332674059,Quarterly
CHRW,2021-06-03,96.16000366210938,0.51,0.005303660363741844,Quarterly
CPT,2020-03-30,79.17351531982422,0.83,0.010483303623025776,Quarterly
CPT,2020-06-29,86.20278930664062,0.83,0.009628458738701868,Quarterly
CPT,2020-09-29,86.54166412353516,0.83,0.009590756179765672,Quarterly
CPT,2020-12-15,95.77570343017578,0.83,0.008666080960763732,Quarterly
CPT,2021-03-30,109.25192260742188,0.83,0.007597120308650889,Quarterly
CPT,2021-06-29,132.56187438964844,0.83,0.006261227097320023,Quarterly
CPT,2021-09-29,149.37185668945312,0.83,0.005556602283692472,Quarterly
CPT,2021-12-15,176.88999938964844,0.83,0.00469218159796416,Quarterly
CPB,2020-01-07,45.2806396484375,0.35,0.007729572786900271,Quarterly
CPB,2020-04-08,43.700443267822266,0.35,0.008009072078628405,Quarterly
CPB,2020-07-14,47.96622085571289,0.35,0.0072968016607527705,Quarterly
CPB,2020-10-07,46.33602523803711,0.35,0.007553517985238967,Quarterly
CPB,2021-01-07,45.69981002807617,0.37,0.008096313743376318,Quarterly
CPB,2021-04-07,47.98991012573242,0.37,0.007709954009720144,Quarterly
CPB,2021-07-13,43.94961929321289,0.37,0.00841873049073576,Quarterly
CPB,2021-10-06,42.143585205078125,0.37,0.008779509341683074,Quarterly
CPB,2022-01-05,44.279998779296875,0.37,0.008355917122856688,Quarterly
COF,2020-02-07,99.11438751220703,0.4,0.004035741026505719,Quarterly
COF,2020-05-08,60.96000289916992,0.4,0.006561679477962209,Quarterly
COF,2020-08-07,64.54078674316406,0.1,0.001549407824821591,Quarterly
COF,2020-11-06,76.43684387207031,0.1,0.0013082696110185623,Quarterly
COF,2021-02-16,118.14772033691406,0.4,0.0033855921964414245,Quarterly
COF,2021-05-14,156.32943725585938,0.4,0.00255869916134434,Quarterly
COF,2021-08-06,164.68666076660156,0.6,0.003643282322970507,Quarterly
COF,2021-11-12,156.2027130126953,0.6,0.0038411624768081667,Quarterly
COF,2022-02-11,156.0,0.6,0.003846153846153846,Quarterly
CAH,2020-03-31,44.95096969604492,0.481,0.010700547802472022,Quarterly
CAH,2020-06-30,49.39793395996094,0.486,0.00983846815119683,Quarterly
CAH,2020-09-30,44.90367889404297,0.486,0.010823166652932616,Quarterly
CAH,2020-12-31,51.695281982421875,0.486,0.009401244782169024,Quarterly
CAH,2021-03-31,59.096107482910156,0.486,0.008223891905918592,Quarterly
CAH,2021-06-30,56.014896392822266,0.491,0.008765525451599632,Quarterly
CAH,2021-09-30,48.994693756103516,0.4908,0.010017411323014109,Quarterly
CAH,2021-12-31,51.4900016784668,0.4908,0.00953194764033681,Quarterly
CCL,2020-02-20,42.5,0.5,0.011764705882352941,Irregular
CARR,2020-06-25,21.178537368774414,0.08,0.003777409110317118,Quarterly
CARR,2020-10-29,33.61014938354492,0.08,0.0023802333957839215,Quarterly
CARR,2020-12-22,37.63393783569336,0.12,0.003188611314710409,Quarterly
CARR,2021-04-30,43.24367904663086,0.12,0.0027749720339613256,Quarterly
CARR,2021-06-23,45.86358642578125,0.12,0.0026164547814896684,Quarterly
CARR,2021-10-28,54.26340866088867,0.12,0.002211434979138938,Quarterly
CARR,2021-12-22,52.52000045776367,0.15,0.0028560548113595176,Quarterly
CAT,2020-01-17,140.82518005371094,1.03,0.007314032899564954,Quarterly
CAT,2020-04-17,111.84418487548828,1.03,0.009209240526422168,Quarterly
CAT,2020-07-17,132.64093017578125,1.03,0.007765325519317464,Quarterly
CAT,2020-10-23,164.34275817871094,1.03,0.0062673890314044085,Quarterly
CAT,2021-01-19,190.1775665283203,1.03,0.005415991059316754,Quarterly
CAT,2021-04-23,226.5257110595703,1.03,0.004546945223931499,Quarterly
CAT,2021-07-19,200.98959350585938,1.11,0.005522673988430355,Quarterly
CAT,2021-10-22,199.68109130859375,1.11,0.005558863849980515,Quarterly
CAT,2022-01-19,221.66000366210938,1.11,0.005007669320857924,Quarterly
CBOE,2020-02-28,110.82113647460938,0.36,0.00324847778548527,Quarterly
CBOE,2020-05-28,100.11927795410156,0.36,0.0035957111093533607,Quarterly
CBOE,2020-08-27,90.56623840332031,0.42,0.004637489724698581,Quarterly
CBOE,2020-11-27,90.29325866699219,0.42,0.0046515100484853375,Quarterly
CBOE,2021-02-25,98.86888122558594,0.42,0.004248050496714932,Quarterly
CBOE,2021-05-27,109.39910125732422,0.42,0.0038391540256998333,Quarterly
CBOE,2021-08-30,123.55809783935547,0.48,0.0038848121522886653,Quarterly
CBOE,2021-11-29,129.6999969482422,0.48,0.0037008481981040276,Quarterly
CDW,2020-02-24,127.6249771118164,0.38,0.002977473599600097,Quarterly
CDW,2020-05-21,105.99384307861328,0.38,0.0035851138987211023,Quarterly
CDW,2020-08-24,111.39706420898438,0.38,0.003411220957197832,Quarterly
CDW,2020-11-24,136.1470184326172,0.4,0.0029380004395613757,Quarterly
CDW,2021-02-24,161.71421813964844,0.4,0.002473499266802748,Quarterly
CDW,2021-05-24,168.55999755859375,0.4,0.0023730422745227827,Quarterly
CE,2020-02-14,105.42224884033203,0.62,0.005881111499898139,Quarterly
CE,2020-04-24,76.10210418701172,0.62,0.008146949504529138,Quarterly
CE,2020-07-24,89.86859130859375,0.62,0.006898962039707771,Quarterly
CE,2020-10-26,112.88162231445312,0.62,0.005492479531104475,Quarterly
CE,2021-02-08,127.77442169189453,0.68,0.005321878909690549,Quarterly
CE,2021-04-23,155.2447052001953,0.68,0.004380181592171586,Quarterly
CE,2021-07-23,151.50534057617188,0.68,0.0044882906266800445,Quarterly
CE,2021-10-29,160.79183959960938,0.68,0.0042290703414631006,Quarterly
CE,2022-02-18,144.25,0.68,0.0047140381282495675,Quarterly
COR,2020-03-30,83.0342025756836,1.22,0.014692740607558681,Quarterly
COR,2020-06-29,94.4599609375,1.22,0.012915525137758847,Quarterly
COR,2020-09-29,92.92122650146484,1.22,0.013129400524871111,Quarterly
COR,2020-12-30,94.89611053466797,1.23,0.012961542818455659,Quarterly
COR,2021-03-30,117.74217987060547,1.23,0.010446553659459396,Quarterly
COR,2021-06-29,114.44000244140625,1.27,0.011097518113478241,Quarterly
CNP,2020-02-19,25.018115997314453,0.29,0.011591600264029864,Quarterly
CNP,2020-05-20,16.158374786376953,0.15,0.009283111821769616,Quarterly
CNP,2020-08-19,19.482873916625977,0.15,0.007699069482351648,Quarterly
CNP,2020-11-18,22.987274169921875,0.15,0.006525349586523411,Quarterly
CNP,2021-02-17,20.994516372680664,0.16,0.007621037663349164,Quarterly
CNP,2021-05-19,24.026784896850586,0.16,0.006659234711880768,Quarterly
CNP,2021-08-18,26.066570281982422,0.16,0.0061381301133657095,Quarterly
CNP,2021-11-17,26.53120231628418,0.17,0.006407549796401738,Quarterly
CNP,2022-02-16,26.8799991607666,0.17,0.0063244049593620495,Quarterly
CF,2020-02-13,37.11370849609375,0.3,0.008083266592223606,Quarterly
CF,2020-05-14,23.523141860961914,0.3,0.012753398409668576,Quarterly
CF,2020-08-14,33.81278610229492,0.3,0.008872383337250005,Quarterly
CF,2020-11-13,30.05634117126465,0.3,0.009981254813770043,Quarterly
CF,2021-02-12,43.464935302734375,0.3,0.006902115415805692,Quarterly
CF,2021-05-14,53.54341125488281,0.3,0.005602930275994358,Quarterly
CF,2021-08-13,47.964263916015625,0.3,0.006254656602784386,Quarterly
CF,2021-11-12,64.31757354736328,0.3,0.004664355065868286,Quarterly
CF,2022-02-14,71.45999908447266,0.3,0.004198152866548051,Quarterly
SCHW,2020-02-13,46.030208587646484,0.18,0.003910475436088033,Quarterly
SCHW,2020-05-07,34.41225814819336,0.18,0.005230694226018119,Quarterly
SCHW,2020-08-06,32.59756088256836,0.18,0.005521885537646331,Quarterly
SCHW,2020-11-12,44.15995788574219,0.18,0.004076090843784888,Quarterly
SCHW,2021-02-11,55.40863037109375,0.18,0.003248591398027131,Quarterly
SCHW,2021-05-13,69.95564270019531,0.18,0.0025730590564568916,Quarterly
SCHW,2021-08-12,75.09271240234375,0.18,0.0023970368660485614,Quarterly
SCHW,2021-11-10,80.57913208007812,0.18,0.0022338289747414895,Quarterly
SCHW,2022-02-10,92.8499984741211,0.2,0.002154011882463773,Quarterly
CVX,2020-02-14,99.10517120361328,1.29,0.013016475168078493,Quarterly
CVX,2020-05-18,84.546142578125,1.29,0.015257940346692617,Quarterly
CVX,2020-08-18,81.20569610595703,1.29,0.015885585148076444,Quarterly
CVX,2020-11-17,81.84578704833984,1.29,0.01576134883079686,Quarterly
CVX,2021-02-16,88.81024169921875,1.29,0.014525351753561865,Quarterly
CVX,2021-05-18,102.49436950683594,1.34,0.013073888901874046,Quarterly
CVX,2021-08-18,94.60189819335938,1.34,0.014164620642824078,Quarterly
CVX,2021-11-17,114.22078704833984,1.34,0.011731664915186527,Quarterly
CVX,2022-02-15,134.25999450683594,1.42,0.010576493803801695,Quarterly
CB,2020-03-19,95.09180450439453,0.75,0.007887115024358802,Quarterly
CB,2020-06-18,125.88292694091797,0.78,0.006196233428589455,Quarterly
CB,2020-09-17,114.38191986083984,0.78,0.006819259555609569,Quarterly
CB,2020-12-17,150.70123291015625,0.78,0.005175803707359273,Quarterly
CB,2021-03-18,165.9074249267578,0.78,0.004701417072468831,Quarterly
CB,2021-06-17,158.91030883789062,0.8,0.005034286358452082,Quarterly
CB,2021-09-16,180.3928680419922,0.8,0.004434765125047929,Quarterly
CB,2021-12-16,195.86000061035156,0.8,0.004084550176181908,Quarterly
CHD,2020-02-13,73.9983139038086,0.24,0.0032433171424956957,Quarterly
CHD,2020-05-14,71.3779296875,0.24,0.0033623838776319927,Quarterly
CHD,2020-08-13,93.1348648071289,0.24,0.002576908234064774,Quarterly
CHD,2020-11-13,86.12673950195312,0.24,0.002786591033027059,Quarterly
CHD,2021-02-12,82.00122833251953,0.253,0.0030853196366043565,Quarterly
CHD,2021-05-13,87.89112091064453,0.253,0.0028785615358941116,Quarterly
CHD,2021-08-13,84.63447570800781,0.2525,0.0029834177843924346,Quarterly
CHD,2021-11-12,89.67889404296875,0.2525,0.0028156011812435727,Quarterly
CHD,2022-02-14,97.56999969482422,0.2625,0.0026903761486218886,Quarterly
CI,2020-03-09,178.3877716064453,0.04,0.00022423061648108375,Semi-Annually
CI,2021-03-09,233.41433715820312,1.0,0.004284226976692618,Semi-Annually
CI,2021-06-07,245.22540283203125,1.0,0.004077880955444721,Semi-Annually
CI,2021-09-07,215.23764038085938,1.0,0.00464602751744777,Semi-Annually
CI,2021-12-06,206.58999633789062,1.0,0.004840505434563437,Semi-Annually
CINF,2020-03-17,81.97146606445312,0.6,0.007319620214285634,Quarterly
CINF,2020-06-16,61.57832717895508,0.6,0.009743687876682937,Quarterly
CINF,2020-09-15,74.58313751220703,0.6,0.008044713859105188,Quarterly
CINF,2020-12-15,80.04541778564453,0.6,0.007495744498538989,Quarterly
CINF,2021-03-16,105.8591537475586,0.63,0.005951303951497246,Quarterly
CINF,2021-06-16,120.27999877929688,0.63,0.005237778569951552,Quarterly
CTAS,2020-11-05,83.30542755126953,3.51,0.042134109423300224,Quarterly
CTAS,2021-02-11,84.52088928222656,0.75,0.0088735460117516,Quarterly
CTAS,2021-05-13,88.30249786376953,0.75,0.008493530966214316,Quarterly
CSCO,2020-01-02,46.12153244018555,0.35,0.0075886463758313046,Quarterly
CSCO,2020-04-02,38.27014923095703,0.36,0.009406809412407336,Quarterly
CSCO,2020-07-02,44.2216911315918,0.36,0.008140801285250203,Quarterly
CSCO,2020-10-01,37.94932174682617,0.36,0.00948633555038722,Quarterly
CSCO,2021-01-04,43.34489059448242,0.36,0.008305477186873465,Quarterly
CSCO,2021-04-05,52.0471305847168,0.37,0.007108941373775702,Quarterly
CSCO,2021-07-02,53.540000915527344,0.37,0.006910720838121892,Quarterly
C,2020-01-31,69.31864166259766,0.51,0.007357328241981137,Quarterly
C,2020-05-01,42.855464935302734,0.51,0.011900465921205793,Quarterly
C,2020-07-31,47.5594482421875,0.51,0.010723421293765256,Quarterly
C,2020-10-30,39.878562927246094,0.51,0.012788825939651763,Quarterly
C,2021-01-29,56.307838439941406,0.51,0.00905735354313009,Quarterly
C,2021-04-30,69.65457153320312,0.51,0.007321845340142418,Quarterly
C,2021-07-30,66.60881805419922,0.51,0.007656643893380842,Quarterly
C,2021-10-29,68.6195297241211,0.51,0.007432286435806411,Quarterly
C,2022-02-04,66.08000183105469,0.51,0.007717917461683884,Quarterly
CFG,2020-01-28,34.70163345336914,0.39,0.011238664039376376,Quarterly
CFG,2020-04-28,20.70998764038086,0.39,0.018831493614200334,Quarterly
CFG,2020-07-28,22.82407569885254,0.39,0.017087219878945938,Quarterly
CFG,2020-10-27,25.51589584350586,0.39,0.015284589747189312,Quarterly
CFG,2021-02-02,36.764137268066406,0.39,0.010608164069139107,Quarterly
CFG,2021-04-28,45.047447204589844,0.39,0.008657538311299985,Quarterly
CFG,2021-07-29,42.17901611328125,0.39,0.009246303871872382,Quarterly
CFG,2021-10-28,47.539363861083984,0.39,0.008203727781036977,Quarterly
CFG,2022-01-28,51.70000076293945,0.39,0.007543520198157657,Quarterly
CLX,2020-01-28,148.95074462890625,1.06,0.0071164464645065645,Quarterly
CLX,2020-04-21,183.0763702392578,1.06,0.005789933450257471,Quarterly
CLX,2020-07-28,220.40000915527344,1.11,0.005036297431448821,Quarterly
CLX,2020-11-03,205.73838806152344,1.11,0.005395201208964798,Quarterly
CLX,2021-01-26,207.54257202148438,1.11,0.005348300299010919,Quarterly
CLX,2021-04-20,190.6100311279297,1.11,0.005823408104135995,Quarterly
CLX,2021-07-27,180.32798767089844,1.16,0.00643272303419156,Quarterly
CLX,2021-10-26,160.1531982421875,1.16,0.007243064844985613,Quarterly
CLX,2022-01-25,174.52999877929688,1.16,0.006646421865085131,Quarterly
CME,2020-03-09,197.5639190673828,0.85,0.004302405034342793,Quarterly
